latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
44.75705,-109.01652,325.78,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,286.72,13.54,D
45.30189,-107.36716,339.84,0.46,0.39,2025-10-30,2019,N,nominal,2.0NRT,286.58,4.54,D
43.82845,-116.93097,333.03,0.52,0.41,2025-10-30,2019,N,nominal,2.0NRT,286.03,4.26,D
43.88461,-118.32987,326.59,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,280.8,2.22,D
43.88356,-118.33463,326.69,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,281.55,2.22,D
44.54487,-116.29324,325.85,0.48,0.4,2025-10-30,2019,N,nominal,2.0NRT,281.45,2.85,D
44.19162,-118.45376,343.01,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,275.51,26.08,D
44.19065,-118.45821,340.23,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,271.04,26.08,D
44.19559,-118.45509,355.62,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,281.17,26.08,D
44.19461,-118.4596,344.14,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,285.52,26.08,D
44.19853,-118.46115,340.96,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,270.77,5.98,D
44.19802,-118.46435,337.57,0.39,0.44,2025-10-30,2019,N,nominal,2.0NRT,270.49,3.81,D
44.28176,-119.73567,332.06,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,274.51,3.17,D
44.28593,-119.73729,353.94,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,276.51,13.97,D
44.29008,-119.73895,348.76,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,273.45,13.97,D
44.29424,-119.74062,348.49,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,273.36,6.02,D
44.29841,-119.74219,339.9,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,272.19,6.02,D
44.30259,-119.74374,350.07,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,272.35,8.25,D
44.30677,-119.74529,354.49,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,272.83,8.25,D
45.02287,-116.44445,340.74,0.47,0.4,2025-10-30,2019,N,nominal,2.0NRT,276.77,9.57,D
44.31095,-119.74686,339.41,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,271.8,5.44,D
44.31514,-119.74839,332.61,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,270.66,5.44,D
45.03002,-116.44711,328.6,0.47,0.4,2025-10-30,2019,N,nominal,2.0NRT,275.62,3.75,D
44.32066,-119.74416,333.12,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,271.62,8.7,D
45.03471,-116.4428,327.64,0.47,0.4,2025-10-30,2019,N,nominal,2.0NRT,275.65,3.75,D
45.00073,-116.61368,348.37,0.48,0.4,2025-10-30,2019,N,nominal,2.0NRT,280.91,15.83,D
44.32487,-119.74559,339.45,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,271.94,8.7,D
45.01287,-116.57211,335.17,0.48,0.4,2025-10-30,2019,N,nominal,2.0NRT,276.65,10.39,D
44.32904,-119.74714,333.14,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,270.42,8.02,D
44.33184,-119.75466,343.92,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,270.1,8.02,D
44.33314,-119.74905,356.83,0.44,0.46,2025-10-30,2019,N,low,2.0NRT,273.96,8.02,D
44.3385,-119.74547,338.99,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,268.96,7.75,D
44.33722,-119.75103,345.38,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,269.08,9.72,D
44.34784,-119.74432,350.5,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,271.78,13.25,D
44.35447,-119.73525,336.66,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,269.84,3.52,D
44.35325,-119.74054,326.23,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,270.8,3.52,D
45.03301,-116.58726,328.6,0.48,0.4,2025-10-30,2019,N,nominal,2.0NRT,276.61,5.8,D
44.35739,-119.74219,342.06,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,269.54,8.22,D
44.34981,-119.74812,339.79,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,272.19,7.57,D
44.35656,-119.73879,329.46,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,269,10.11,D
44.35527,-119.74427,340.02,0.44,0.46,2025-10-30,2019,N,nominal,2.0NRT,270.01,7.57,D
44.80946,-118.3386,345.84,0.56,0.43,2025-10-30,2019,N,nominal,2.0NRT,282.14,12.68,D
43.48332,-124.13593,344.6,0.37,0.58,2025-10-30,2019,N,nominal,2.0NRT,266.75,3.88,D
45.46422,-116.05695,339.81,0.45,0.39,2025-10-30,2019,N,nominal,2.0NRT,279.98,3.8,D
44.97526,-119.6246,337.44,0.42,0.45,2025-10-30,2019,N,nominal,2.0NRT,266.54,4.62,D
45.89262,-115.46487,343.77,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.66,16.66,D
45.89604,-115.46609,350.74,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,288.35,23.52,D
45.89503,-115.47155,327.03,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.27,6.96,D
45.89946,-115.46738,344.31,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.84,23.52,D
45.90531,-115.47527,334.6,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.24,3.29,D
45.91798,-115.48581,328.78,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.56,5.67,D
45.91699,-115.49113,346.08,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.47,8.28,D
45.91787,-115.48824,346.07,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.71,7.55,D
45.91686,-115.49359,326.9,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,279.58,7.55,D
45.17947,-119.18206,356.97,0.4,0.44,2025-10-30,2019,N,low,2.0NRT,276.61,23.09,D
45.18448,-119.17903,342.86,0.4,0.44,2025-10-30,2019,N,nominal,2.0NRT,271.23,22.11,D
45.1834,-119.18381,352.78,0.4,0.44,2025-10-30,2019,N,nominal,2.0NRT,279.73,23.09,D
45.18732,-119.18562,351.05,0.4,0.44,2025-10-30,2019,N,nominal,2.0NRT,268.47,6.51,D
46.65064,-111.89065,328.06,0.38,0.36,2025-10-30,2019,N,nominal,2.0NRT,291.16,3.4,D
45.50206,-118.24863,328.09,0.54,0.42,2025-10-30,2019,N,nominal,2.0NRT,276.49,3.64,D
45.50423,-118.25761,336.22,0.54,0.42,2025-10-30,2019,N,nominal,2.0NRT,281.99,25.91,D
45.84388,-117.0528,333.63,0.48,0.4,2025-10-30,2019,N,nominal,2.0NRT,273.78,5.12,D
46.39803,-115.73106,353.36,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,291.3,33.7,D
46.39698,-115.73663,342.45,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.1,33.7,D
46.40144,-115.73239,344.82,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,293.16,33.7,D
46.50886,-115.84792,347.31,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.4,16.96,D
46.50784,-115.85341,333.32,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.35,28.11,D
46.51332,-115.84367,331.94,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.39,16.96,D
46.51229,-115.84921,355.37,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,292.94,16.96,D
46.50862,-115.84921,350.18,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.21,37.91,D
46.5131,-115.84496,342.28,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.53,9.6,D
46.51205,-115.85046,348.59,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,298.83,37.91,D
46.51653,-115.84625,348.89,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,298.11,62.31,D
46.51548,-115.85177,350.68,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,293.45,38.74,D
46.5168,-115.8642,350.53,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.63,6.95,D
46.49666,-115.97011,329.28,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.92,21.67,D
46.4956,-115.97567,351.51,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,288.62,28.84,D
46.49453,-115.98127,343.54,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.17,28.84,D
46.52232,-115.85445,342.06,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.18,7.6,D
46.52127,-115.85999,344.53,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.93,7.6,D
46.52022,-115.86557,333.83,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,286.32,6.42,D
46.52469,-115.86134,330.88,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.12,7.6,D
46.52258,-115.87247,330.21,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.58,6.42,D
46.52602,-115.87373,353.17,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,288.96,16.56,D
46.57796,-115.79269,343.07,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,289.97,28.52,D
46.57689,-115.79844,335.53,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.69,28.52,D
46.58136,-115.79414,353.53,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,291.8,28.52,D
46.64339,-115.78008,338.78,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282,9.89,D
46.6468,-115.78143,348.55,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,291.14,35.37,D
46.64575,-115.78702,352.27,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.82,35.37,D
46.67073,-115.67326,335.78,0.43,0.38,2025-10-30,2019,N,low,2.0NRT,306.94,146.42,D
46.66872,-115.68405,333.24,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.78,7.7,D
46.65128,-115.77708,333.7,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.99,27.77,D
46.65021,-115.78278,337.38,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,296.87,35.37,D
46.67414,-115.67455,337.1,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,290.83,53.38,D
46.67312,-115.67998,347.24,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.53,53.38,D
46.65469,-115.77843,337.6,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.1,21.46,D
46.65362,-115.78413,327.38,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.23,9.81,D
46.68543,-115.79004,336.92,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.73,19.53,D
46.64607,-116.17529,330.37,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,288.49,93.28,D
46.64501,-116.1809,341,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,299.39,93.28,D
46.64952,-116.17663,328.36,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,296.19,93.28,D
46.64845,-116.1823,367,0.44,0.38,2025-10-30,2019,N,low,2.0NRT,332.78,93.28,D
46.65297,-116.17798,334.26,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.6,97.03,D
46.65082,-116.18935,342.57,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,290.09,58.87,D
46.6519,-116.18366,314.92,0.44,0.38,2025-10-30,2019,N,low,2.0NRT,319.54,97.03,D
46.7609,-115.63853,329.32,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.02,10.52,D
46.76636,-115.6286,336.76,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,286.57,44.6,D
46.76534,-115.63417,349.82,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,296.13,44.6,D
46.76431,-115.63978,327.8,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.04,10.52,D
46.76977,-115.62978,356.93,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.62,25.35,D
46.7714,-115.62692,337.74,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,278.96,8.73,D
47.19971,-113.73199,334.71,0.39,0.36,2025-10-30,2019,N,nominal,2.0NRT,276.06,2.64,D
45.99292,-119.92828,339.43,0.41,0.45,2025-10-30,2019,N,nominal,2.0NRT,276.3,5.49,D
45.99165,-119.92467,338.49,0.41,0.45,2025-10-30,2019,N,nominal,2.0NRT,276.8,4.53,D
46.87452,-116.01873,333.06,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,281.26,14.51,D
46.87798,-116.01987,344.24,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.54,14.51,D
46.87694,-116.02539,350.02,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.81,14.51,D
46.8759,-116.03094,335.55,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,291.28,31.44,D
46.88038,-116.02662,344.23,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,279.63,11.39,D
46.87933,-116.03223,345.86,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,279.46,9.88,D
46.92929,-116.21463,330.74,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.88,65.08,D
46.92822,-116.22026,337.37,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,303.6,65.08,D
46.93377,-116.2105,327.87,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,281.15,12.55,D
46.93269,-116.21615,349.15,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,299.46,49.77,D
46.93162,-116.22177,342.35,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,290.04,49.77,D
46.93058,-116.22726,325.47,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,277.12,8.47,D
46.93609,-116.21767,355.45,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,290.12,49.77,D
46.93503,-116.22329,329.81,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,298.69,49.77,D
46.9395,-116.21922,339.53,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,294.49,46.72,D
46.93844,-116.22479,325.62,0.44,0.38,2025-10-30,2019,N,low,2.0NRT,296.47,46.72,D
46.94185,-116.2263,331.34,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,277.36,46.72,D
47.45778,-113.71935,333.03,0.39,0.36,2025-10-30,2019,N,nominal,2.0NRT,281.07,5.16,D
47.13187,-115.80315,327.15,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,275.43,7.27,D
47.12983,-115.81413,330.29,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,277.66,3.91,D
47.13322,-115.81551,330.3,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.11,5.87,D
47.05409,-116.23825,347.07,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.94,26.9,D
47.05303,-116.24384,331.41,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,276.61,26.9,D
47.07875,-116.20528,355.62,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,286.76,19.52,D
47.07769,-116.2109,348.43,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,287.19,22.18,D
47.0822,-116.20652,351.67,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,292.72,37.84,D
47.06456,-116.45096,330.37,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,278.24,10.89,D
47.06037,-116.47269,329.7,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.07,21.34,D
47.07008,-116.4416,351.05,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,277.38,16.27,D
47.06903,-116.44706,356.73,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.33,10.89,D
47.06798,-116.45248,343.69,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,275.43,10.89,D
47.06384,-116.47398,353.24,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.96,21.34,D
47.07245,-116.44855,345.96,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,274.23,6.79,D
47.06725,-116.47556,339.36,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.9,19.72,D
47.0717,-116.47176,350.2,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.25,19.72,D
47.07066,-116.47718,335.47,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,281.79,19.72,D
47.24678,-115.56107,343.31,0.42,0.37,2025-10-30,2019,N,nominal,2.0NRT,282.88,16.21,D
47.07511,-116.47336,343.77,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,281.78,26.95,D
47.07404,-116.47894,347.49,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.77,26.95,D
47.07296,-116.4845,339.73,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.36,5.78,D
47.25121,-115.55665,340.93,0.42,0.37,2025-10-30,2019,N,nominal,2.0NRT,278.14,16.21,D
47.25016,-115.56233,348.66,0.42,0.37,2025-10-30,2019,N,nominal,2.0NRT,276.47,16.21,D
47.08177,-116.45811,326.96,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,278.92,2.64,D
47.08072,-116.46358,327.35,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,275.78,3.92,D
47.0774,-116.48077,347.14,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,276.29,26.95,D
47.07634,-116.48625,325.61,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,274.97,5.78,D
47.21051,-115.7969,346.41,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.69,15.11,D
47.21386,-115.79842,334.32,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,279.55,15.11,D
47.21826,-115.79426,354.17,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.44,23.68,D
47.22161,-115.79579,337.91,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,284.52,23.68,D
47.22055,-115.80153,325.35,0.42,0.38,2025-10-30,2019,N,nominal,2.0NRT,278.07,10.61,D
47.18281,-116.23848,328.03,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.84,9.65,D
47.18522,-116.24525,339.23,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.79,27.74,D
47.18421,-116.25063,335.22,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,286.88,29.56,D
47.18764,-116.25195,353.69,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,286.41,29.56,D
47.18663,-116.25732,350.1,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,289.58,29.56,D
47.18142,-116.28494,350.7,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,285.63,16.74,D
47.19005,-116.25868,352.48,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.11,14.61,D
47.18487,-116.28624,356.1,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,283.88,30.05,D
47.18383,-116.29169,344.47,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.21,30.05,D
47.22596,-116.45891,335.13,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,280.56,3.96,D
47.26977,-116.40385,325.74,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,286.12,29.25,D
47.6302,-114.96998,330.09,0.4,0.37,2025-10-30,2019,N,nominal,2.0NRT,280.37,20.83,D
47.62931,-114.97506,345.96,0.4,0.37,2025-10-30,2019,N,nominal,2.0NRT,294.33,20.83,D
47.63261,-114.97641,331.08,0.4,0.37,2025-10-30,2019,N,nominal,2.0NRT,278.63,20.83,D
47.63773,-114.96742,335.26,0.4,0.37,2025-10-30,2019,N,nominal,2.0NRT,276.41,4.81,D
47.44971,-116.3101,343.97,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,275.9,5.45,D
47.90012,-114.99085,345.78,0.4,0.37,2025-10-30,2019,N,nominal,2.0NRT,286.88,37.91,D
47.8992,-114.99611,340.41,0.4,0.37,2025-10-30,2019,N,nominal,2.0NRT,286.69,16.76,D
47.57762,-116.8357,338.22,0.44,0.39,2025-10-30,2019,N,nominal,2.0NRT,274.65,7.21,D
47.67191,-116.61578,343.42,0.44,0.38,2025-10-30,2019,N,nominal,2.0NRT,282.76,8.35,D
47.98692,-115.79733,325.47,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,277.91,6.74,D
48.07107,-115.43029,336.82,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,277.17,7.96,D
48.07435,-115.43189,336.82,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,276.13,7.96,D
48.07948,-115.42312,339.27,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,278.14,9.47,D
48.07766,-115.47331,333.02,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,278.18,5.61,D
48.08865,-115.51171,326,0.41,0.37,2025-10-30,2019,N,nominal,2.0NRT,278.71,10.56,D
47.84088,-116.94905,357.26,0.44,0.39,2025-10-30,2019,N,low,2.0NRT,280.07,31.33,D
47.84443,-116.95,351.86,0.44,0.39,2025-10-30,2019,N,nominal,2.0NRT,283.22,31.33,D
48.34446,-114.46657,325.97,0.39,0.36,2025-10-30,2019,N,nominal,2.0NRT,278.72,3.47,D
47.89477,-117.03028,344.27,0.45,0.39,2025-10-30,2019,N,nominal,2.0NRT,277.55,63.18,D
48.36502,-116.69694,325.75,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,273.26,4.35,D
48.36729,-116.7043,347.32,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,273.58,3.9,D
48.37069,-116.70579,327.74,0.43,0.38,2025-10-30,2019,N,nominal,2.0NRT,273.18,3.9,D
48.31765,-117.45733,326.52,0.45,0.39,2025-10-30,2019,N,nominal,2.0NRT,273.07,2.25,D
48.59008,-118.59954,331.72,0.49,0.4,2025-10-30,2021,N,nominal,2.0NRT,276.26,4.07,D
48.59753,-118.58233,328.14,0.48,0.4,2025-10-30,2021,N,nominal,2.0NRT,275.15,4.83,D
48.49505,-119.17053,339.23,0.51,0.41,2025-10-30,2021,N,nominal,2.0NRT,272.05,6.15,D
48.4987,-119.17232,346.63,0.51,0.41,2025-10-30,2021,N,nominal,2.0NRT,276.93,23.4,D
48.50235,-119.17403,347.21,0.51,0.41,2025-10-30,2021,N,nominal,2.0NRT,275.11,23.4,D
48.51054,-119.81817,335.4,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,273.28,10.88,D
48.51867,-119.79996,344.88,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,274.97,10.4,D
48.51721,-119.8066,325.36,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,273.2,10.4,D
48.5224,-119.80173,356.37,0.54,0.42,2025-10-30,2021,N,low,2.0NRT,279.78,19.06,D
48.52617,-119.80341,344.49,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,276.04,19.06,D
48.52327,-119.81665,333.22,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,273.69,5.35,D
48.52849,-119.81169,353.21,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,289.36,41.54,D
48.52703,-119.81836,345.68,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,280.5,38.75,D
48.53225,-119.81339,334.42,0.54,0.42,2025-10-30,2021,N,nominal,2.0NRT,275.1,41.54,D
49.39672,-115.59441,331.3,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,280.04,21.75,D
49.39478,-115.60561,337.09,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,284.64,38.08,D
49.40001,-115.59579,330.53,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,274.2,9.27,D
49.39904,-115.60139,345.93,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,278.69,31.93,D
49.40233,-115.60278,342.25,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,281.21,31.93,D
49.40562,-115.6042,331.64,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,277.25,16.63,D
49.40278,-115.62054,349.57,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,277.39,6.03,D
49.40609,-115.62189,328.97,0.4,0.37,2025-10-30,2021,N,nominal,2.0NRT,275.72,6.03,D
48.7048,-119.66632,331.65,0.53,0.42,2025-10-30,2021,N,nominal,2.0NRT,278.13,3.51,D
49.58769,-115.33749,327.76,0.39,0.37,2025-10-30,2021,N,nominal,2.0NRT,272.85,3.03,D
49.61679,-115.33176,340.28,0.39,0.37,2025-10-30,2021,N,nominal,2.0NRT,277.55,18.65,D
49.61828,-115.34359,340.7,0.39,0.37,2025-10-30,2021,N,nominal,2.0NRT,273.33,12.96,D
49.62157,-115.34489,327.61,0.39,0.37,2025-10-30,2021,N,nominal,2.0NRT,274.25,7.65,D
49.6888,-115.21808,333.12,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,276.91,11.44,D
49.69117,-115.22478,326.92,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,274.74,2.95,D
49.69445,-115.22606,326.72,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,273.4,2.95,D
49.69865,-115.22192,329.81,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,277.14,13.19,D
49.70286,-115.21778,326.16,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,278.6,28.57,D
49.71032,-115.21502,333.29,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,274.56,5.97,D
49.71103,-115.21803,326.93,0.39,0.36,2025-10-30,2021,N,nominal,2.0NRT,273.61,5.64,D
48.94664,-119.43184,332.29,0.51,0.41,2025-10-30,2021,N,nominal,2.0NRT,283.04,4.44,D
49.24716,-119.18156,355.05,0.49,0.41,2025-10-30,2021,N,nominal,2.0NRT,281.9,23.56,D
49.25068,-119.18365,344.97,0.49,0.41,2025-10-30,2021,N,nominal,2.0NRT,273.13,23.56,D
49.41689,-119.2499,339.85,0.49,0.4,2025-10-30,2021,N,nominal,2.0NRT,278.65,34.03,D
49.41903,-119.25851,328.95,0.49,0.4,2025-10-30,2021,N,nominal,2.0NRT,276.14,14.59,D
49.42254,-119.26067,343.11,0.49,0.4,2025-10-30,2021,N,nominal,2.0NRT,277.55,12.85,D
49.63378,-118.36131,327.26,0.46,0.39,2025-10-30,2021,N,nominal,2.0NRT,272.86,13.98,D
48.92672,-122.12438,355.05,0.43,0.46,2025-10-30,2021,N,nominal,2.0NRT,283.32,8.94,D
48.92501,-122.13152,337.73,0.43,0.46,2025-10-30,2021,N,nominal,2.0NRT,282.59,8.94,D
49.50496,-120.05731,332.37,0.52,0.42,2025-10-30,2021,N,nominal,2.0NRT,273.61,4.13,D
49.72861,-121.21432,347.54,0.57,0.43,2025-10-30,2021,N,nominal,2.0NRT,275.49,12.11,D
49.72671,-121.2228,353.68,0.57,0.43,2025-10-30,2021,N,nominal,2.0NRT,276.67,21.21,D
49.73433,-121.20786,327.19,0.57,0.43,2025-10-30,2021,N,nominal,2.0NRT,271.58,12.11,D
49.73245,-121.2162,341.34,0.57,0.43,2025-10-30,2021,N,nominal,2.0NRT,271.28,12.11,D
49.73063,-121.2243,349.8,0.57,0.43,2025-10-30,2021,N,nominal,2.0NRT,271.19,21.21,D
